Date,Actual,Forecast
2024-12-15,,-2026541.378811948
2024-12-22,,-2371505.8575707255
2024-12-29,,-2905400.4527071095
2025-01-05,,-3130353.5064299116
2025-01-12,,-2886207.9858300714
2025-01-19,,-2581727.1565509764
2025-01-26,,-2667902.9359451
2025-02-02,,-3005427.0833055726
2025-02-09,,-2996442.456716593
2025-02-16,,-2405040.8472095826
2025-02-23,,-1829723.036850081
2025-03-02,,-2099485.323275039
2025-03-09,,-3186485.8446787647
2025-03-16,,-3959295.6884103
2025-03-23,,-3239905.2161243097
2025-03-30,,-1094580.2154817132
2025-04-06,,1092914.4788605117
2025-04-13,,1916964.9778028002
2025-04-20,,1246850.8796021426
2025-04-27,,172649.02868565483
2025-05-04,,-234104.90022249272
2025-05-11,,73212.4771208404
2025-05-18,,354707.48940705927
2025-05-25,,97742.27073162515
2025-06-01,,-445783.36293250043
2025-06-08,,-717279.1702478091
2025-06-15,,-593778.6617180869
2025-06-22,,-475647.8355681778
2025-06-29,,-705176.1927167628
2025-07-06,,-1129282.8400193194
2025-07-13,,-1346147.6239939798
2025-07-20,,-1252564.9440684048
2025-07-27,,-1157796.7933179883
2025-08-03,,-1348834.9159812524
2025-08-10,,-1713942.1000772975
2025-08-17,,-1916287.5142338958
2025-08-24,,-1857483.3113702901
2025-08-31,,-1799925.2007031862
2025-09-07,,-1997761.3376089092
